image1,image2,label
William_Bratton/William_Bratton_0002.jpg,Zoran_Djindjic/Zoran_Djindjic_0002.jpg,0
Donald_Rumsfeld/Donald_Rumsfeld_0005.jpg,Donald_Rumsfeld/Donald_Rumsfeld_0035.jpg,1
Chanda_Rubin/Chanda_Rubin_0005.jpg,Tony_Stewart/Tony_Stewart_0005.jpg,0
Maria_Shriver/Maria_Shriver_0006.jpg,Augustin_Calleri/Augustin_Calleri_0003.jpg,0
Geraldine_Chaplin/Geraldine_Chaplin_0003.jpg,Martina_McBride/Martina_McBride_0005.jpg,0
Jean-Pierre_Raffarin/Jean-Pierre_Raffarin_0002.jpg,Carlos_Menem/Carlos_Menem_0004.jpg,0
George_W_Bush/George_W_Bush_0427.jpg,George_W_Bush/George_W_Bush_0368.jpg,1
Jennifer_Keller/Jennifer_Keller_0001.jpg,Billy_Crystal/Billy_Crystal_0006.jpg,0
George_W_Bush/George_W_Bush_0030.jpg,George_W_Bush/George_W_Bush_0429.jpg,1
Sally_Field/Sally_Field_0003.jpg,Paul_Shanley/Paul_Shanley_0002.jpg,0
George_W_Bush/George_W_Bush_0341.jpg,George_W_Bush/George_W_Bush_0256.jpg,1
Colin_Powell/Colin_Powell_0152.jpg,Colin_Powell/Colin_Powell_0063.jpg,1
Daniel_Day-Lewis/Daniel_Day-Lewis_0002.jpg,Cruz_Bustamante/Cruz_Bustamante_0004.jpg,0
Uma_Thurman/Uma_Thurman_0002.jpg,Naji_Sabri/Naji_Sabri_0007.jpg,0
George_W_Bush/George_W_Bush_0138.jpg,George_W_Bush/George_W_Bush_0488.jpg,1
Lars_Von_Trier/Lars_Von_Trier_0003.jpg,Kjell_Magne_Bondevik/Kjell_Magne_Bondevik_0003.jpg,0
George_W_Bush/George_W_Bush_0184.jpg,George_W_Bush/George_W_Bush_0167.jpg,1
George_W_Bush/George_W_Bush_0052.jpg,George_W_Bush/George_W_Bush_0138.jpg,1
George_W_Bush/George_W_Bush_0284.jpg,George_W_Bush/George_W_Bush_0464.jpg,1
Elijah_Wood/Elijah_Wood_0003.jpg,Harry_Schmidt/Harry_Schmidt_0003.jpg,0
Michael_Schumacher/Michael_Schumacher_0013.jpg,Oprah_Winfrey/Oprah_Winfrey_0004.jpg,0
Li_Zhaoxing/Li_Zhaoxing_0006.jpg,Carlos_Moya/Carlos_Moya_0016.jpg,0
George_W_Bush/George_W_Bush_0245.jpg,George_W_Bush/George_W_Bush_0005.jpg,1
Bill_Frist/Bill_Frist_0001.jpg,Gene_Robinson/Gene_Robinson_0003.jpg,0
George_W_Bush/George_W_Bush_0104.jpg,George_W_Bush/George_W_Bush_0506.jpg,1
John_Ashcroft/John_Ashcroft_0003.jpg,John_Ashcroft/John_Ashcroft_0037.jpg,1
George_W_Bush/George_W_Bush_0333.jpg,George_W_Bush/George_W_Bush_0481.jpg,1
Nicanor_Duarte_Frutos/Nicanor_Duarte_Frutos_0001.jpg,Edward_Kennedy/Edward_Kennedy_0002.jpg,0
Xavier_Malisse/Xavier_Malisse_0001.jpg,Mukesh_Ambani/Mukesh_Ambani_0003.jpg,0
George_W_Bush/George_W_Bush_0154.jpg,George_W_Bush/George_W_Bush_0004.jpg,1
George_W_Bush/George_W_Bush_0369.jpg,George_W_Bush/George_W_Bush_0047.jpg,1
Steve_Mariucci/Steve_Mariucci_0003.jpg,Martha_Burk/Martha_Burk_0004.jpg,0
Sonia_Gandhi/Sonia_Gandhi_0003.jpg,Abel_Pacheco/Abel_Pacheco_0001.jpg,0
David_Beckham/David_Beckham_0028.jpg,Jim_Furyk/Jim_Furyk_0005.jpg,0
Erin_Runnion/Erin_Runnion_0004.jpg,Jennifer_Aniston/Jennifer_Aniston_0014.jpg,0
Tony_Blair/Tony_Blair_0062.jpg,Tony_Blair/Tony_Blair_0050.jpg,1
George_W_Bush/George_W_Bush_0195.jpg,George_W_Bush/George_W_Bush_0265.jpg,1
Sergio_Vieira_De_Mello/Sergio_Vieira_De_Mello_0006.jpg,Sergio_Vieira_De_Mello/Sergio_Vieira_De_Mello_0007.jpg,1
George_W_Bush/George_W_Bush_0223.jpg,George_W_Bush/George_W_Bush_0281.jpg,1
Amelia_Vega/Amelia_Vega_0004.jpg,Robbie_Williams/Robbie_Williams_0003.jpg,0
George_W_Bush/George_W_Bush_0250.jpg,George_W_Bush/George_W_Bush_0366.jpg,1
George_W_Bush/George_W_Bush_0145.jpg,George_W_Bush/George_W_Bush_0472.jpg,1
Goldie_Hawn/Goldie_Hawn_0001.jpg,Doug_Melvin/Doug_Melvin_0003.jpg,0
Britney_Spears/Britney_Spears_0011.jpg,Tom_Reilly/Tom_Reilly_0003.jpg,0
Ali_Khamenei/Ali_Khamenei_0003.jpg,Yasser_Arafat/Yasser_Arafat_0001.jpg,0
George_W_Bush/George_W_Bush_0370.jpg,George_W_Bush/George_W_Bush_0029.jpg,1
Bill_Gates/Bill_Gates_0016.jpg,Michael_Moore/Michael_Moore_0002.jpg,0
Wang_Yingfan/Wang_Yingfan_0001.jpg,Don_Siegelman/Don_Siegelman_0003.jpg,0
Bill_Paxton/Bill_Paxton_0004.jpg,Kristin_Davis/Kristin_Davis_0002.jpg,0
Colin_Powell/Colin_Powell_0096.jpg,Colin_Powell/Colin_Powell_0087.jpg,1
George_W_Bush/George_W_Bush_0482.jpg,George_W_Bush/George_W_Bush_0286.jpg,1
Paradorn_Srichaphan/Paradorn_Srichaphan_0004.jpg,Robert_Kocharian/Robert_Kocharian_0001.jpg,0
Russell_Simmons/Russell_Simmons_0001.jpg,Julie_Gerberding/Julie_Gerberding_0003.jpg,0
George_W_Bush/George_W_Bush_0488.jpg,George_W_Bush/George_W_Bush_0017.jpg,1
George_W_Bush/George_W_Bush_0447.jpg,George_W_Bush/George_W_Bush_0370.jpg,1
Benazir_Bhutto/Benazir_Bhutto_0005.jpg,Abdoulaye_Wade/Abdoulaye_Wade_0003.jpg,0
George_W_Bush/George_W_Bush_0390.jpg,George_W_Bush/George_W_Bush_0365.jpg,1
Arturo_Gatti/Arturo_Gatti_0003.jpg,Eileen_Coparropa/Eileen_Coparropa_0001.jpg,0
Mary_Landrieu/Mary_Landrieu_0002.jpg,Michelle_Pfeiffer/Michelle_Pfeiffer_0002.jpg,0
Fujio_Cho/Fujio_Cho_0004.jpg,John_Travolta/John_Travolta_0006.jpg,0
George_W_Bush/George_W_Bush_0258.jpg,George_W_Bush/George_W_Bush_0513.jpg,1
Colin_Powell/Colin_Powell_0129.jpg,Colin_Powell/Colin_Powell_0067.jpg,1
Al_Pacino/Al_Pacino_0002.jpg,Lindsay_Davenport/Lindsay_Davenport_0017.jpg,0
Tiger_Woods/Tiger_Woods_0001.jpg,Jesse_Jackson/Jesse_Jackson_0006.jpg,0
Carlo_Ancelotti/Carlo_Ancelotti_0001.jpg,Mohammad_Khatami/Mohammad_Khatami_0004.jpg,0
Paul_Sarbanes/Paul_Sarbanes_0003.jpg,Tom_Harkin/Tom_Harkin_0005.jpg,0
George_W_Bush/George_W_Bush_0272.jpg,George_W_Bush/George_W_Bush_0339.jpg,1
Madonna/Madonna_0002.jpg,Jon_Corzine/Jon_Corzine_0003.jpg,0
George_W_Bush/George_W_Bush_0033.jpg,George_W_Bush/George_W_Bush_0004.jpg,1
Colin_Powell/Colin_Powell_0083.jpg,Colin_Powell/Colin_Powell_0113.jpg,1
Colin_Powell/Colin_Powell_0068.jpg,Colin_Powell/Colin_Powell_0202.jpg,1
Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0032.jpg,Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0007.jpg,1
Amanda_Bynes/Amanda_Bynes_0004.jpg,Kim_Dae-jung/Kim_Dae-jung_0007.jpg,0
Kurt_Warner/Kurt_Warner_0002.jpg,Lance_Armstrong/Lance_Armstrong_0006.jpg,0
Colin_Powell/Colin_Powell_0151.jpg,Colin_Powell/Colin_Powell_0052.jpg,1
George_W_Bush/George_W_Bush_0455.jpg,George_W_Bush/George_W_Bush_0131.jpg,1
George_W_Bush/George_W_Bush_0024.jpg,George_W_Bush/George_W_Bush_0415.jpg,1
George_W_Bush/George_W_Bush_0025.jpg,George_W_Bush/George_W_Bush_0213.jpg,1
Derek_Jeter/Derek_Jeter_0002.jpg,Ciro_Gomes/Ciro_Gomes_0004.jpg,0
Ian_Thorpe/Ian_Thorpe_0006.jpg,Megan_Mullally/Megan_Mullally_0003.jpg,0
Gerhard_Schroeder/Gerhard_Schroeder_0109.jpg,Gerhard_Schroeder/Gerhard_Schroeder_0047.jpg,1
George_W_Bush/George_W_Bush_0441.jpg,George_W_Bush/George_W_Bush_0377.jpg,1
Colin_Powell/Colin_Powell_0195.jpg,Colin_Powell/Colin_Powell_0122.jpg,1
Eduardo_Duhalde/Eduardo_Duhalde_0004.jpg,Eduardo_Duhalde/Eduardo_Duhalde_0014.jpg,1
George_W_Bush/George_W_Bush_0183.jpg,George_W_Bush/George_W_Bush_0108.jpg,1
Jean-Francois_Pontal/Jean-Francois_Pontal_0002.jpg,Wolfgang_Schuessel/Wolfgang_Schuessel_0001.jpg,0
George_W_Bush/George_W_Bush_0183.jpg,George_W_Bush/George_W_Bush_0083.jpg,1
Naomi_Watts/Naomi_Watts_0015.jpg,Naomi_Watts/Naomi_Watts_0012.jpg,1
Colin_Powell/Colin_Powell_0236.jpg,Colin_Powell/Colin_Powell_0204.jpg,1
George_W_Bush/George_W_Bush_0140.jpg,George_W_Bush/George_W_Bush_0111.jpg,1
George_W_Bush/George_W_Bush_0254.jpg,George_W_Bush/George_W_Bush_0238.jpg,1
Dick_Cheney/Dick_Cheney_0012.jpg,Dick_Cheney/Dick_Cheney_0014.jpg,1
Colin_Powell/Colin_Powell_0180.jpg,Colin_Powell/Colin_Powell_0229.jpg,1
George_W_Bush/George_W_Bush_0195.jpg,George_W_Bush/George_W_Bush_0041.jpg,1
George_Ryan/George_Ryan_0002.jpg,Tom_Craddick/Tom_Craddick_0001.jpg,0
Clara_Harris/Clara_Harris_0001.jpg,James_Kelly/James_Kelly_0007.jpg,0
George_W_Bush/George_W_Bush_0127.jpg,George_W_Bush/George_W_Bush_0377.jpg,1
Zoran_Djindjic/Zoran_Djindjic_0002.jpg,Carla_Del_Ponte/Carla_Del_Ponte_0002.jpg,0
Vicente_Fox/Vicente_Fox_0002.jpg,Sam_Torrance/Sam_Torrance_0003.jpg,0
Prince_Claus/Prince_Claus_0001.jpg,Mark_Gottfried/Mark_Gottfried_0001.jpg,0
Condoleezza_Rice/Condoleezza_Rice_0006.jpg,Filippo_Inzaghi/Filippo_Inzaghi_0001.jpg,0
Christine_Todd_Whitman/Christine_Todd_Whitman_0002.jpg,Yashwant_Sinha/Yashwant_Sinha_0007.jpg,0
George_W_Bush/George_W_Bush_0027.jpg,George_W_Bush/George_W_Bush_0098.jpg,1
Benjamin_Netanyahu/Benjamin_Netanyahu_0005.jpg,Queen_Beatrix/Queen_Beatrix_0001.jpg,0
Colin_Powell/Colin_Powell_0093.jpg,Colin_Powell/Colin_Powell_0075.jpg,1
Alejandro_Toledo/Alejandro_Toledo_0028.jpg,Alejandro_Toledo/Alejandro_Toledo_0026.jpg,1
George_W_Bush/George_W_Bush_0087.jpg,George_W_Bush/George_W_Bush_0448.jpg,1
George_W_Bush/George_W_Bush_0368.jpg,George_W_Bush/George_W_Bush_0405.jpg,1
Rudolph_Giuliani/Rudolph_Giuliani_0018.jpg,Rudolph_Giuliani/Rudolph_Giuliani_0025.jpg,1
George_W_Bush/George_W_Bush_0424.jpg,George_W_Bush/George_W_Bush_0157.jpg,1
George_W_Bush/George_W_Bush_0253.jpg,George_W_Bush/George_W_Bush_0096.jpg,1
George_W_Bush/George_W_Bush_0131.jpg,George_W_Bush/George_W_Bush_0066.jpg,1
Anders_Fogh_Rasmussen/Anders_Fogh_Rasmussen_0004.jpg,Kimi_Raikkonen/Kimi_Raikkonen_0002.jpg,0
Walter_Mondale/Walter_Mondale_0001.jpg,Candice_Bergen/Candice_Bergen_0002.jpg,0
Arnold_Schwarzenegger/Arnold_Schwarzenegger_0033.jpg,Arnold_Schwarzenegger/Arnold_Schwarzenegger_0017.jpg,1
George_W_Bush/George_W_Bush_0247.jpg,George_W_Bush/George_W_Bush_0108.jpg,1
Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0020.jpg,Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0016.jpg,1
Jacques_Rogge/Jacques_Rogge_0002.jpg,Jacques_Rogge/Jacques_Rogge_0004.jpg,1
Colin_Powell/Colin_Powell_0223.jpg,Colin_Powell/Colin_Powell_0024.jpg,1
Roh_Moo-hyun/Roh_Moo-hyun_0006.jpg,Roh_Moo-hyun/Roh_Moo-hyun_0013.jpg,1
Zico/Zico_0002.jpg,Renee_Zellweger/Renee_Zellweger_0001.jpg,0
George_W_Bush/George_W_Bush_0306.jpg,George_W_Bush/George_W_Bush_0277.jpg,1
Eileen_Coparropa/Eileen_Coparropa_0001.jpg,Tommy_Thompson/Tommy_Thompson_0009.jpg,0
Gerhard_Schroeder/Gerhard_Schroeder_0083.jpg,Gerhard_Schroeder/Gerhard_Schroeder_0010.jpg,1
George_W_Bush/George_W_Bush_0197.jpg,George_W_Bush/George_W_Bush_0044.jpg,1
George_W_Bush/George_W_Bush_0425.jpg,George_W_Bush/George_W_Bush_0415.jpg,1
George_W_Bush/George_W_Bush_0169.jpg,George_W_Bush/George_W_Bush_0256.jpg,1
George_W_Bush/George_W_Bush_0456.jpg,George_W_Bush/George_W_Bush_0014.jpg,1
Nestor_Kirchner/Nestor_Kirchner_0037.jpg,Nestor_Kirchner/Nestor_Kirchner_0010.jpg,1
Jack_Nicholson/Jack_Nicholson_0002.jpg,Bernard_Law/Bernard_Law_0005.jpg,0
Ben_Curtis/Ben_Curtis_0001.jpg,Christian_Longo/Christian_Longo_0002.jpg,0
Queen_Beatrix/Queen_Beatrix_0001.jpg,Paul_McCartney/Paul_McCartney_0001.jpg,0
Mary-Kate_Olsen/Mary-Kate_Olsen_0001.jpg,Larry_Ellison/Larry_Ellison_0003.jpg,0
Colin_Powell/Colin_Powell_0206.jpg,Colin_Powell/Colin_Powell_0012.jpg,1
Carlo_Ancelotti/Carlo_Ancelotti_0003.jpg,Kemal_Dervis/Kemal_Dervis_0003.jpg,0
Fred_Eckhard/Fred_Eckhard_0001.jpg,Vladimir_Putin/Vladimir_Putin_0023.jpg,0
George_W_Bush/George_W_Bush_0261.jpg,George_W_Bush/George_W_Bush_0117.jpg,1
Michael_Phelps/Michael_Phelps_0004.jpg,Jeremy_Greenstock/Jeremy_Greenstock_0023.jpg,0
Marty_Mornhinweg/Marty_Mornhinweg_0001.jpg,Vladimir_Putin/Vladimir_Putin_0027.jpg,0
Gerhard_Schroeder/Gerhard_Schroeder_0089.jpg,Gerhard_Schroeder/Gerhard_Schroeder_0071.jpg,1
Prince_Naruhito/Prince_Naruhito_0002.jpg,Silvan_Shalom/Silvan_Shalom_0004.jpg,0
Leslie_Caldwell/Leslie_Caldwell_0001.jpg,Mark_Gottfried/Mark_Gottfried_0001.jpg,0
Pierce_Brosnan/Pierce_Brosnan_0010.jpg,Isabella_Rossellini/Isabella_Rossellini_0001.jpg,0
Colin_Powell/Colin_Powell_0161.jpg,Colin_Powell/Colin_Powell_0010.jpg,1
Sean_Patrick_OMalley/Sean_Patrick_OMalley_0001.jpg,Jiang_Zemin/Jiang_Zemin_0011.jpg,0
Colin_Montgomerie/Colin_Montgomerie_0001.jpg,Jiang_Zemin/Jiang_Zemin_0004.jpg,0
Ricardo_Lagos/Ricardo_Lagos_0012.jpg,Sergio_Vieira_De_Mello/Sergio_Vieira_De_Mello_0011.jpg,0
Joe_Nichols/Joe_Nichols_0003.jpg,Condoleezza_Rice/Condoleezza_Rice_0005.jpg,0
Donatella_Versace/Donatella_Versace_0002.jpg,Eduardo_Duhalde/Eduardo_Duhalde_0007.jpg,0
Art_Howe/Art_Howe_0004.jpg,Romano_Prodi/Romano_Prodi_0003.jpg,0
George_W_Bush/George_W_Bush_0126.jpg,George_W_Bush/George_W_Bush_0460.jpg,1
George_W_Bush/George_W_Bush_0497.jpg,George_W_Bush/George_W_Bush_0215.jpg,1
King_Abdullah_II/King_Abdullah_II_0002.jpg,Sepp_Blatter/Sepp_Blatter_0003.jpg,0
Colin_Powell/Colin_Powell_0081.jpg,Colin_Powell/Colin_Powell_0160.jpg,1
William_Donaldson/William_Donaldson_0004.jpg,Prince_Naruhito/Prince_Naruhito_0001.jpg,0
Madonna/Madonna_0002.jpg,Jennifer_Connelly/Jennifer_Connelly_0001.jpg,0
George_W_Bush/George_W_Bush_0097.jpg,George_W_Bush/George_W_Bush_0004.jpg,1
Lino_Oviedo/Lino_Oviedo_0001.jpg,Jennifer_Lopez/Jennifer_Lopez_0001.jpg,0
Tony_Blair/Tony_Blair_0015.jpg,Tony_Blair/Tony_Blair_0127.jpg,1
Jack_Straw/Jack_Straw_0008.jpg,Jack_Straw/Jack_Straw_0009.jpg,1
Sadie_Frost/Sadie_Frost_0001.jpg,Marc_Grossman/Marc_Grossman_0004.jpg,0
Wang_Yingfan/Wang_Yingfan_0003.jpg,Katherine_Harris/Katherine_Harris_0001.jpg,0
Alan_Greenspan/Alan_Greenspan_0004.jpg,Muhammad_Saeed_al-Sahhaf/Muhammad_Saeed_al-Sahhaf_0005.jpg,0
George_W_Bush/George_W_Bush_0353.jpg,George_W_Bush/George_W_Bush_0245.jpg,1
Boris_Becker/Boris_Becker_0004.jpg,Todd_Haynes/Todd_Haynes_0004.jpg,0
George_W_Bush/George_W_Bush_0251.jpg,George_W_Bush/George_W_Bush_0080.jpg,1
Donald_Rumsfeld/Donald_Rumsfeld_0023.jpg,Martin_McGuinness/Martin_McGuinness_0001.jpg,0
Jennifer_Connelly/Jennifer_Connelly_0004.jpg,Halle_Berry/Halle_Berry_0011.jpg,0
Rafael_Ramirez/Rafael_Ramirez_0001.jpg,David_Heymann/David_Heymann_0002.jpg,0
Paul-Henri_Mathieu/Paul-Henri_Mathieu_0001.jpg,Julianne_Moore/Julianne_Moore_0012.jpg,0
Kevin_Spacey/Kevin_Spacey_0002.jpg,Faye_Dunaway/Faye_Dunaway_0001.jpg,0
Colin_Powell/Colin_Powell_0022.jpg,Colin_Powell/Colin_Powell_0001.jpg,1
Vladimir_Putin/Vladimir_Putin_0017.jpg,Vladimir_Putin/Vladimir_Putin_0019.jpg,1
Rebecca_Romijn-Stamos/Rebecca_Romijn-Stamos_0003.jpg,Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0002.jpg,0
Xavier_Malisse/Xavier_Malisse_0005.jpg,Christine_Gregoire/Christine_Gregoire_0002.jpg,0
George_W_Bush/George_W_Bush_0509.jpg,George_W_Bush/George_W_Bush_0242.jpg,1
George_W_Bush/George_W_Bush_0482.jpg,George_W_Bush/George_W_Bush_0511.jpg,1
Nadia_Petrova/Nadia_Petrova_0001.jpg,Lucio_Gutierrez/Lucio_Gutierrez_0001.jpg,0
Donald_Fehr/Donald_Fehr_0004.jpg,Vanessa_Redgrave/Vanessa_Redgrave_0003.jpg,0
Claudia_Schiffer/Claudia_Schiffer_0002.jpg,Arnoldo_Aleman/Arnoldo_Aleman_0002.jpg,0
George_W_Bush/George_W_Bush_0219.jpg,George_W_Bush/George_W_Bush_0270.jpg,1
George_W_Bush/George_W_Bush_0423.jpg,George_W_Bush/George_W_Bush_0522.jpg,1
George_W_Bush/George_W_Bush_0381.jpg,George_W_Bush/George_W_Bush_0263.jpg,1
George_W_Bush/George_W_Bush_0104.jpg,George_W_Bush/George_W_Bush_0059.jpg,1
George_W_Bush/George_W_Bush_0473.jpg,George_W_Bush/George_W_Bush_0403.jpg,1
Cherie_Blair/Cherie_Blair_0004.jpg,Fernando_Gonzalez/Fernando_Gonzalez_0002.jpg,0
Ronald_Reagan/Ronald_Reagan_0001.jpg,Sachiko_Yamada/Sachiko_Yamada_0002.jpg,0
Bill_Graham/Bill_Graham_0006.jpg,Mathias_Reichhold/Mathias_Reichhold_0003.jpg,0
John_Ashcroft/John_Ashcroft_0013.jpg,John_Ashcroft/John_Ashcroft_0046.jpg,1
Brad_Garrett/Brad_Garrett_0002.jpg,Jeff_Van_Gundy/Jeff_Van_Gundy_0002.jpg,0
Colin_Powell/Colin_Powell_0065.jpg,Colin_Powell/Colin_Powell_0012.jpg,1
George_W_Bush/George_W_Bush_0373.jpg,George_W_Bush/George_W_Bush_0229.jpg,1
Yoko_Ono/Yoko_Ono_0003.jpg,Mikhail_Youzhny/Mikhail_Youzhny_0002.jpg,0
George_W_Bush/George_W_Bush_0268.jpg,George_W_Bush/George_W_Bush_0089.jpg,1
Doris_Roberts/Doris_Roberts_0003.jpg,Costas_Simitis/Costas_Simitis_0002.jpg,0
Valery_Giscard_dEstaing/Valery_Giscard_dEstaing_0004.jpg,Strom_Thurmond/Strom_Thurmond_0001.jpg,0
George_W_Bush/George_W_Bush_0454.jpg,George_W_Bush/George_W_Bush_0251.jpg,1
Donald_Rumsfeld/Donald_Rumsfeld_0075.jpg,Donald_Rumsfeld/Donald_Rumsfeld_0044.jpg,1
Heidi_Fleiss/Heidi_Fleiss_0003.jpg,Jay_Garner/Jay_Garner_0005.jpg,0
LK_Advani/LK_Advani_0002.jpg,Arnoldo_Aleman/Arnoldo_Aleman_0001.jpg,0
George_W_Bush/George_W_Bush_0390.jpg,George_W_Bush/George_W_Bush_0223.jpg,1
George_W_Bush/George_W_Bush_0499.jpg,George_W_Bush/George_W_Bush_0103.jpg,1
David_Beckham/David_Beckham_0006.jpg,David_Beckham/David_Beckham_0018.jpg,1
George_W_Bush/George_W_Bush_0475.jpg,George_W_Bush/George_W_Bush_0129.jpg,1
George_W_Bush/George_W_Bush_0026.jpg,George_W_Bush/George_W_Bush_0262.jpg,1
George_W_Bush/George_W_Bush_0086.jpg,George_W_Bush/George_W_Bush_0525.jpg,1
Gonzalo_Sanchez_de_Lozada/Gonzalo_Sanchez_de_Lozada_0012.jpg,Donald_Rumsfeld/Donald_Rumsfeld_0069.jpg,0
George_W_Bush/George_W_Bush_0027.jpg,George_W_Bush/George_W_Bush_0399.jpg,1
Adel_Al-Jubeir/Adel_Al-Jubeir_0001.jpg,Candice_Bergen/Candice_Bergen_0003.jpg,0
George_W_Bush/George_W_Bush_0383.jpg,George_W_Bush/George_W_Bush_0325.jpg,1
Hans_Eichel/Hans_Eichel_0003.jpg,Kate_Hudson/Kate_Hudson_0002.jpg,0
Colin_Powell/Colin_Powell_0180.jpg,Colin_Powell/Colin_Powell_0185.jpg,1
Colin_Powell/Colin_Powell_0100.jpg,Colin_Powell/Colin_Powell_0071.jpg,1
George_W_Bush/George_W_Bush_0093.jpg,George_W_Bush/George_W_Bush_0007.jpg,1
Hugo_Chavez/Hugo_Chavez_0046.jpg,Hugo_Chavez/Hugo_Chavez_0021.jpg,1
Fidel_Castro/Fidel_Castro_0017.jpg,Mary-Kate_Olsen/Mary-Kate_Olsen_0001.jpg,0
Tony_Blair/Tony_Blair_0077.jpg,Tony_Blair/Tony_Blair_0032.jpg,1
George_W_Bush/George_W_Bush_0319.jpg,George_W_Bush/George_W_Bush_0451.jpg,1
George_W_Bush/George_W_Bush_0143.jpg,George_W_Bush/George_W_Bush_0413.jpg,1
George_W_Bush/George_W_Bush_0079.jpg,George_W_Bush/George_W_Bush_0245.jpg,1
Queen_Elizabeth_II/Queen_Elizabeth_II_0008.jpg,Ronaldo_Luis_Nazario_de_Lima/Ronaldo_Luis_Nazario_de_Lima_0004.jpg,0
Robert_Evans/Robert_Evans_0003.jpg,Carlo_Ancelotti/Carlo_Ancelotti_0002.jpg,0
Sergey_Lavrov/Sergey_Lavrov_0008.jpg,George_W_Bush/George_W_Bush_0105.jpg,0
Kelvin_Sampson/Kelvin_Sampson_0001.jpg,Keith_Bogans/Keith_Bogans_0001.jpg,0
Julie_Gerberding/Julie_Gerberding_0002.jpg,Alvaro_Uribe/Alvaro_Uribe_0004.jpg,0
George_W_Bush/George_W_Bush_0380.jpg,George_W_Bush/George_W_Bush_0121.jpg,1
Javier_Solana/Javier_Solana_0008.jpg,David_Trimble/David_Trimble_0005.jpg,0
Jorge_Batlle/Jorge_Batlle_0003.jpg,Dominique_de_Villepin/Dominique_de_Villepin_0003.jpg,0
George_W_Bush/George_W_Bush_0186.jpg,George_W_Bush/George_W_Bush_0490.jpg,1
George_W_Bush/George_W_Bush_0526.jpg,George_W_Bush/George_W_Bush_0514.jpg,1
Jan_Ullrich/Jan_Ullrich_0005.jpg,Jean_Chretien/Jean_Chretien_0023.jpg,0
Romano_Prodi/Romano_Prodi_0005.jpg,Kalpana_Chawla/Kalpana_Chawla_0005.jpg,0
Nancy_Pelosi/Nancy_Pelosi_0005.jpg,Nancy_Pelosi/Nancy_Pelosi_0013.jpg,1
Colin_Powell/Colin_Powell_0141.jpg,Colin_Powell/Colin_Powell_0100.jpg,1
George_W_Bush/George_W_Bush_0180.jpg,George_W_Bush/George_W_Bush_0476.jpg,1
George_W_Bush/George_W_Bush_0488.jpg,George_W_Bush/George_W_Bush_0275.jpg,1
Chanda_Rubin/Chanda_Rubin_0005.jpg,Chanda_Rubin/Chanda_Rubin_0001.jpg,1
Tom_Craddick/Tom_Craddick_0002.jpg,Trent_Lott/Trent_Lott_0002.jpg,0
George_W_Bush/George_W_Bush_0447.jpg,George_W_Bush/George_W_Bush_0476.jpg,1
George_W_Bush/George_W_Bush_0037.jpg,George_W_Bush/George_W_Bush_0323.jpg,1
George_W_Bush/George_W_Bush_0287.jpg,George_W_Bush/George_W_Bush_0486.jpg,1
Junichiro_Koizumi/Junichiro_Koizumi_0056.jpg,Junichiro_Koizumi/Junichiro_Koizumi_0007.jpg,1
Todd_Haynes/Todd_Haynes_0002.jpg,Emma_Watson/Emma_Watson_0003.jpg,0
George_W_Bush/George_W_Bush_0427.jpg,George_W_Bush/George_W_Bush_0079.jpg,1
Wayne_Ferreira/Wayne_Ferreira_0003.jpg,Fred_Thompson/Fred_Thompson_0001.jpg,0
George_W_Bush/George_W_Bush_0209.jpg,George_W_Bush/George_W_Bush_0071.jpg,1
George_W_Bush/George_W_Bush_0094.jpg,George_W_Bush/George_W_Bush_0041.jpg,1
David_Caruso/David_Caruso_0002.jpg,Muhammad_Ali/Muhammad_Ali_0005.jpg,0
George_W_Bush/George_W_Bush_0180.jpg,George_W_Bush/George_W_Bush_0478.jpg,1
Tony_Blair/Tony_Blair_0082.jpg,Tony_Blair/Tony_Blair_0078.jpg,1
Charles_Bronson/Charles_Bronson_0003.jpg,Julianne_Moore/Julianne_Moore_0015.jpg,0
Colin_Powell/Colin_Powell_0186.jpg,Colin_Powell/Colin_Powell_0191.jpg,1
Lennox_Lewis/Lennox_Lewis_0001.jpg,Ranil_Wickremasinghe/Ranil_Wickremasinghe_0001.jpg,0
Liam_Neeson/Liam_Neeson_0002.jpg,Silvia_Farina_Elia/Silvia_Farina_Elia_0001.jpg,0
GL_Peiris/GL_Peiris_0003.jpg,Herb_Sendek/Herb_Sendek_0001.jpg,0
Serena_Williams/Serena_Williams_0009.jpg,Jerry_Springer/Jerry_Springer_0003.jpg,0
George_W_Bush/George_W_Bush_0252.jpg,George_W_Bush/George_W_Bush_0212.jpg,1
Heather_Mills/Heather_Mills_0004.jpg,Martha_Lucia_Ramirez/Martha_Lucia_Ramirez_0002.jpg,0
George_W_Bush/George_W_Bush_0482.jpg,George_W_Bush/George_W_Bush_0415.jpg,1
George_W_Bush/George_W_Bush_0454.jpg,George_W_Bush/George_W_Bush_0523.jpg,1
George_W_Bush/George_W_Bush_0236.jpg,George_W_Bush/George_W_Bush_0440.jpg,1
